"","_id.position","_id.week_start","_id.week_end","_id.track","_id.artist","_id.reproductions","_id.track_url","position","week_start","week_end","reproductions","track_url","url","name","artist","album_id","album","number","snd_preview","disc_number","album_release_date","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","explicit","tempo","time_signature","duration_ms","key","mode"
"635", 4,2020-03-13,2020-03-20,Don't Start Now,Dua Lipa,30233523,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg, 4,"2020-03-13","2020-03-20",30233523,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Don't Start Now","Dua Lipa","0ix3XtPV1LwmZADsprKxcp","Don't Start Now", 1,"https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-10-31",0.794,0.793, -4.521,0.0842,0.012500,0.00e+00,0.0952,0.6770,FALSE,123.941,4,183290,"B","minor"
"636", 5,2019-11-29,2019-12-06,everything i wanted,Billie Eilish,27081940,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ, 5,"2019-11-29","2019-12-06",27081940,"https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ","https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ","everything i wanted","Billie Eilish","4i3rAwPw7Ln2YrKDusaWyT","everything i wanted", 1,NA,1,"2019-11-13",0.704,0.225,-14.454,0.0994,0.902000,6.57e-01,0.1060,0.2430,FALSE,120.006,4,245425,"F#","minor"
"637", 5,2020-01-10,2020-01-17,Tusa,KAROL G,34288744,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY, 5,"2020-01-10","2020-01-17",34288744,"https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","Tusa","KAROL G","7mKevNHhVnZER3BLgI8O4F","Tusa", 1,NA,1,"2019-11-07",0.803,0.715, -3.280,0.2980,0.295000,1.34e-04,0.0574,0.5740,FALSE,101.085,4,200960,"D","major"
"638", 4,2020-07-17,2020-07-24,Watermelon Sugar,Harry Styles,26680752,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY, 4,"2020-07-17","2020-07-24",26680752,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar","Harry Styles","7xV2TzoaVc0ycW7fwBwAml","Fine Line", 2,"https://p.scdn.co/mp3-preview/0c51b5f7ed852504844feebfb4f4b7f099452662?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-12-13",0.548,0.816, -4.209,0.0465,0.122000,0.00e+00,0.3350,0.5570,FALSE, 95.390,4,174000,"C","major"
"639", 7,2018-10-12,2018-10-19,Promises (with Sam Smith),Calvin Harris,19883968,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg, 7,"2018-10-12","2018-10-19",19883968,"https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","Promises (with Sam Smith)","Calvin Harris","2tpWgbBdzjkaJVJzR4T8y1","Promises (with Sam Smith)", 1,"https://p.scdn.co/mp3-preview/c78e0a33c394091314b35a2fd42b0102cc8fb1cd?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-08-17",0.781,0.768, -5.991,0.0394,0.011900,4.91e-06,0.3250,0.4860,FALSE,123.070,4,213309,"B","major"
"640", 5,2020-11-06,2020-11-13,Lonely (with benny blanco),Justin Bieber,23824437,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q, 5,"2020-11-06","2020-11-13",23824437,"https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q","https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q","Lonely (with benny blanco)","Justin Bieber","3P5WIUJO0Ots1lQx09TOxk","Lonely (with benny blanco)", 1,NA,1,"2020-10-16",0.631,0.239, -7.071,0.0398,0.864000,0.00e+00,0.1160,0.0927,TRUE, 79.859,4,149297,"B","minor"
"641", 7,2018-06-15,2018-06-22,Jocelyn Flores,XXXTENTACION,24131781,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96, 7,"2018-06-15","2018-06-22",24131781,"https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","Jocelyn Flores","XXXTENTACION","5VdyJkLe3yvOs0l4xXbWp0","17", 2,"https://p.scdn.co/mp3-preview/9fd5ccc86f318c303d582800e9f7d6f07f40440b?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2017-08-25",0.872,0.391, -9.144,0.2420,0.469000,4.13e-06,0.2970,0.4370,TRUE,134.021,4,119133,"C","minor"
"642", 8,2020-02-21,2020-02-28,Falling,Trevor Daniel,26592499,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa, 8,"2020-02-21","2020-02-28",26592499,"https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","Falling","Trevor Daniel","1Czfd5tEby3DbdYNdqzrCa","Falling", 1,"https://p.scdn.co/mp3-preview/2f3c7d46278f1f63b8448a5ab871400596abc027?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-10-05",0.785,0.431, -8.756,0.0364,0.123000,0.00e+00,0.0887,0.2360,FALSE,127.085,4,159381,"A#","minor"
"643", 5,2020-03-13,2020-03-20,Intentions (feat. Quavo),Justin Bieber,24846055,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV, 5,"2020-03-13","2020-03-20",24846055,"https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV","https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV","Intentions (feat. Quavo)","Justin Bieber","63iWSELt9V1kV6RSMxN7Ii","Changes", 4,NA,1,"2020-02-14",0.806,0.546, -6.637,0.0575,0.300000,0.00e+00,0.1020,0.8740,FALSE,147.986,4,212866,"A","major"
"644", 9,2019-06-28,2019-07-05,Otro Trago,Sech,21469931,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr, 9,"2019-06-28","2019-07-05",21469931,"https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","Otro Trago","Sech","3TgOrQ3p23Af8zSsxK8fdX","Sueños", 3,"https://p.scdn.co/mp3-preview/31e27e0e90636cfd15939ce3506ecdf22ca04fa0?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-04-19",0.746,0.700, -4.669,0.3410,0.136000,1.59e-04,0.1100,0.6190,TRUE,176.044,4,225933,"C","major"
"645", 2,2020-11-27,2020-12-04,LA NOCHE DE ANOCHE,Bad Bunny,30110474,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck, 2,"2020-11-27","2020-12-04",30110474,"https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck","https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck","LA NOCHE DE ANOCHE","Bad Bunny","2d9BCZeAAhiZWPpbX9aPCW","EL ÚLTIMO TOUR DEL MUNDO", 5,"https://p.scdn.co/mp3-preview/a98b639351290bdb69b865ad10c2e0f5dbe0c4cd?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-11-27",0.856,0.618, -4.892,0.2860,0.030300,0.00e+00,0.0866,0.3910,FALSE, 81.993,4,203200,"G","major"
"646", 3,2018-12-21,2018-12-28,thank u, next,Ariana Grande,31180517,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH, 3,"2018-12-21","2018-12-28",31180517,"https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","thank u, next","Ariana Grande","684W6NpKllEexqQlGqetCi","thank u, next", 1,NA,1,"2018-11-03",0.724,0.647, -5.642,0.0658,0.280000,0.00e+00,0.1020,0.4350,TRUE,106.960,4,207333,"C#","major"
"647", 4,2019-05-24,2019-05-31,Otro Trago,Sech,25377792,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr, 4,"2019-05-24","2019-05-31",25377792,"https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","Otro Trago","Sech","3TgOrQ3p23Af8zSsxK8fdX","Sueños", 3,"https://p.scdn.co/mp3-preview/31e27e0e90636cfd15939ce3506ecdf22ca04fa0?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-04-19",0.746,0.700, -4.669,0.3410,0.136000,1.59e-04,0.1100,0.6190,TRUE,176.044,4,225933,"C","major"
"648", 1,2018-12-28,2019-01-04,thank u, next,Ariana Grande,31187542,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH, 1,"2018-12-28","2019-01-04",31187542,"https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","thank u, next","Ariana Grande","684W6NpKllEexqQlGqetCi","thank u, next", 1,NA,1,"2018-11-03",0.724,0.647, -5.642,0.0658,0.280000,0.00e+00,0.1020,0.4350,TRUE,106.960,4,207333,"C#","major"
"649", 5,2019-11-15,2019-11-22,Circles,Post Malone,27993218,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb, 5,"2019-11-15","2019-11-22",27993218,"https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb","https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb","Circles","Post Malone","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding", 6,NA,1,"2019-09-06",0.695,0.762, -3.497,0.0395,0.192000,2.44e-03,0.0863,0.5530,FALSE,120.042,4,215280,"C","major"
"650", 2,2020-09-18,2020-09-25,WAP (feat. Megan Thee Stallion),Cardi B,38686319,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih, 2,"2020-09-18","2020-09-25",38686319,"https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih","https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih","WAP (feat. Megan Thee Stallion)","Cardi B","2ogiazbrNEx0kQHGl5ZBTQ","WAP (feat. Megan Thee Stallion)", 1,"https://p.scdn.co/mp3-preview/1ca9e7769467092ff12a0aee336488ce1b53501c?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-08-07",0.935,0.454, -7.509,0.3750,0.019400,0.00e+00,0.0824,0.3570,TRUE,133.073,4,187541,"C#","major"
"651", 7,2018-03-09,2018-03-16,Look Alive (feat. Drake),BlocBoy JB,21453754,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL, 7,"2018-03-09","2018-03-16",21453754,"https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","Look Alive (feat. Drake)","BlocBoy JB","7GGoJfKFOwDNuiLjjfzyCS","Look Alive (feat. Drake)", 1,"https://p.scdn.co/mp3-preview/4c9c1f93e4b6032679d772a0a8c3c28cef5a42ae?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-02-09",0.922,0.581, -7.495,0.2700,0.001040,5.86e-05,0.1050,0.5950,TRUE,140.022,4,181263,"A#","major"
"652", 9,2019-03-29,2019-04-05,when the party's over,Billie Eilish,22448428,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I, 9,"2019-03-29","2019-04-05",22448428,"https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I","https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I","when the party's over","Billie Eilish","0S0KGZnfBGSIssfF54WSJh","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?", 7,NA,1,"2019-03-29",0.367,0.111,-14.084,0.0972,0.978000,3.97e-05,0.0897,0.1980,FALSE, 82.642,4,196077,"E","major"
"653", 8,2020-12-25,2021-01-01,34+35,Ariana Grande,19582545,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF, 8,"2020-12-25","2021-01-01",19582545,"https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF","https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF","34+35","Ariana Grande","3euz4vS7ezKGnNSwgyvKcd","Positions", 2,NA,1,"2020-10-30",0.830,0.585, -6.476,0.0940,0.237000,0.00e+00,0.2480,0.4850,TRUE,109.978,4,173710,"C","major"
"654",10,2018-11-02,2018-11-09,SICKO MODE,Travis Scott,18828317,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,10,"2018-11-02","2018-11-09",18828317,"https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott","41GuZcammIkupMPKH2OJ6I","ASTROWORLD", 3,"https://p.scdn.co/mp3-preview/1c3c01c64477b356e28a652b6447f4ef96689a71?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-08-03",0.834,0.730, -3.714,0.2220,0.005130,0.00e+00,0.1240,0.4460,TRUE,155.008,4,312820,"G#","major"
"655", 5,2018-09-07,2018-09-14,Promises (with Sam Smith),Calvin Harris,23666223,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg, 5,"2018-09-07","2018-09-14",23666223,"https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","Promises (with Sam Smith)","Calvin Harris","2tpWgbBdzjkaJVJzR4T8y1","Promises (with Sam Smith)", 1,"https://p.scdn.co/mp3-preview/c78e0a33c394091314b35a2fd42b0102cc8fb1cd?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-08-17",0.781,0.768, -5.991,0.0394,0.011900,4.91e-06,0.3250,0.4860,FALSE,123.070,4,213309,"B","major"
"656", 8,2020-06-12,2020-06-19,Don't Start Now,Dua Lipa,20385467,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62, 8,"2020-06-12","2020-06-19",20385467,"https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62","https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62","Don't Start Now","Dua Lipa","7fJJK56U9fHixgO0HQkhtI","Future Nostalgia", 2,"https://p.scdn.co/mp3-preview/ccada72f07a920a7a2a29b0c85be4ca87c21ec78?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-03-27",0.793,0.793, -4.521,0.0830,0.012300,0.00e+00,0.0951,0.6790,FALSE,123.950,4,183290,"B","minor"
"657", 8,2018-07-27,2018-08-03,Solo (feat. Demi Lovato),Clean Bandit,22465052,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6, 8,"2018-07-27","2018-08-03",22465052,"https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","Solo (feat. Demi Lovato)","Clean Bandit","1q7a5wZeti0neU2jDn8Dz3","Solo (feat. Demi Lovato)", 1,"https://p.scdn.co/mp3-preview/ccfd1b80223079c120eeec6e83c7771eb74ca27d?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-05-17",0.737,0.636, -4.546,0.0437,0.044100,6.66e-05,0.3500,0.5650,FALSE,105.005,4,222653,"B","minor"
"658", 7,2020-05-15,2020-05-22,THE SCOTTS,THE SCOTTS,26325397,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk, 7,"2020-05-15","2020-05-22",26325397,"https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk","https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS","Travis Scott","7q6zjWaLw8bN5nYiBWjrus","THE SCOTTS", 1,"https://p.scdn.co/mp3-preview/36bf1375c8d3f3925556744935f234b5e060e0cc?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-04-24",0.716,0.537, -7.648,0.0514,0.233000,0.00e+00,0.1570,0.2800,TRUE,129.979,4,165977,"C","minor"
"659", 5,2018-05-04,2018-05-11,Psycho (feat. Ty Dolla $ign),Post Malone,28143674,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C, 5,"2018-05-04","2018-05-11",28143674,"https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","Psycho (feat. Ty Dolla $ign)","Post Malone","6trNtQUgC8cgbWcqoMYkOR","beerbongs & bentleys", 8,NA,1,"2018-04-27",0.750,0.560, -8.094,0.1050,0.546000,0.00e+00,0.1110,0.4590,TRUE,140.060,4,221440,"G#","major"
"660",10,2019-08-23,2019-08-30,How Do You Sleep?,Sam Smith,20617185,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,10,"2019-08-23","2019-08-30",20617185,"https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y","https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y","How Do You Sleep?","Sam Smith","7baaCf70tVcUBL2bbkuXjo","How Do You Sleep?", 1,NA,1,"2019-07-19",0.477,0.682, -4.931,0.0925,0.153000,0.00e+00,0.0763,0.3450,FALSE,110.567,5,202204,"C#","minor"
"661", 3,2018-10-12,2018-10-19,ZEZE (feat. Travis Scott & Offset),Kodak Black,29095302,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA, 3,"2018-10-12","2018-10-19",29095302,"https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","ZEZE (feat. Travis Scott & Offset)","Kodak Black","7DER9glBF0SYJU2R54Ipte","ZEZE (feat. Travis Scott & Offset)", 1,"https://p.scdn.co/mp3-preview/a6f1289a51784c38125ea962755cfd927c1ebb9e?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-10-12",0.861,0.637, -5.692,0.2400,0.051500,3.35e-06,0.0967,0.4740,TRUE, 98.044,4,228653,"G#","minor"
"662", 1,2018-09-07,2018-09-14,I Love It (& Lil Pump),Kanye West,28516766,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ, 1,"2018-09-07","2018-09-14",28516766,"https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","I Love It (& Lil Pump)","Kanye West","185Tm1g5U7eMOrm3m9SQUh","I Love It", 1,NA,1,"2018-09-07",0.901,0.522, -8.304,0.3300,0.011400,0.00e+00,0.2590,0.3290,TRUE,104.053,4,127946,"D","major"
"663", 6,2020-09-25,2020-10-02,Holy (feat. Chance The Rapper),Justin Bieber,24282760,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy, 6,"2020-09-25","2020-10-02",24282760,"https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy","https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy","Holy (feat. Chance The Rapper)","Chance the Rapper","4hR7jjsPvRwwcHx8ntJSQS","Holy", 1,NA,1,"2020-09-18",0.673,0.704, -8.056,0.3600,0.196000,0.00e+00,0.0898,0.3720,FALSE, 86.919,4,212093,"F#","major"
"664", 1,2018-09-21,2018-09-28,I Love It (& Lil Pump),Kanye West,33921412,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ, 1,"2018-09-21","2018-09-28",33921412,"https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","I Love It (& Lil Pump)","Kanye West","185Tm1g5U7eMOrm3m9SQUh","I Love It", 1,NA,1,"2018-09-07",0.901,0.522, -8.304,0.3300,0.011400,0.00e+00,0.2590,0.3290,TRUE,104.053,4,127946,"D","major"
"665", 5,2019-05-17,2019-05-24,Otro Trago,Sech,23044924,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr, 5,"2019-05-17","2019-05-24",23044924,"https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr","Otro Trago","Sech","3TgOrQ3p23Af8zSsxK8fdX","Sueños", 3,"https://p.scdn.co/mp3-preview/31e27e0e90636cfd15939ce3506ecdf22ca04fa0?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-04-19",0.746,0.700, -4.669,0.3410,0.136000,1.59e-04,0.1100,0.6190,TRUE,176.044,4,225933,"C","major"
"666", 2,2020-08-28,2020-09-04,Hawái,Maluma,41071843,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp, 2,"2020-08-28","2020-09-04",41071843,"https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp","https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp","Hawái","Maluma","0p2yf6DucEgvj8Uk8KXJJv","PAPI JUANCHO", 3,"https://p.scdn.co/mp3-preview/e043d8462ac34889dde62ab064325d9cb55f8d32?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-08-21",0.783,0.727, -3.454,0.3890,0.185000,2.46e-05,0.0626,0.5580,FALSE,180.067,4,199112,"F#","minor"
"667", 3,2020-11-27,2020-12-04,positions,Ariana Grande,29088183,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0, 3,"2020-11-27","2020-12-04",29088183,"https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0","https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0","positions","Ariana Grande","3euz4vS7ezKGnNSwgyvKcd","Positions",12,NA,1,"2020-10-30",0.737,0.802, -4.771,0.0878,0.468000,0.00e+00,0.0931,0.6820,TRUE,144.015,4,172324,"C","major"
"668", 5,2019-03-15,2019-03-22,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,24093634,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P, 5,"2019-03-15","2019-03-22",24093634,"https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","35s58BRTGAEWztPo9WqCIs","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)", 2,NA,1,"2018-12-14",0.760,0.479, -5.574,0.0466,0.556000,0.00e+00,0.0703,0.9130,FALSE, 89.911,4,158040,"D","major"
"669", 6,2020-04-17,2020-04-24,Dance Monkey,Tones And I,26584647,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku, 6,"2020-04-17","2020-04-24",26584647,"https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","Dance Monkey","Tones And I","31IDBea3eEs57a0joX6TjN","Dance Monkey", 1,"https://p.scdn.co/mp3-preview/7e70b1eb012b7589a6487169bcd6135889ce89aa?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-05-10",0.825,0.593, -6.401,0.0988,0.688000,1.61e-04,0.1700,0.5400,FALSE, 98.078,4,209754,"F#","minor"
"670", 4,2019-02-01,2019-02-08,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,29346467,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P, 4,"2019-02-01","2019-02-08",29346467,"https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","35s58BRTGAEWztPo9WqCIs","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)", 2,NA,1,"2018-12-14",0.760,0.479, -5.574,0.0466,0.556000,0.00e+00,0.0703,0.9130,FALSE, 89.911,4,158040,"D","major"
"671", 2,2018-08-31,2018-09-07,In My Feelings,Drake,31315010,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ, 2,"2018-08-31","2018-09-07",31315010,"https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","In My Feelings","Drake","1ATL5GLyefJaxhQzSPVrLX","Scorpion", 9,NA,2,"2018-06-29",0.835,0.626, -5.833,0.1250,0.058900,6.00e-05,0.3960,0.3500,TRUE, 91.030,4,217925,"C#","major"
"672", 8,2020-05-22,2020-05-29,Don't Start Now,Dua Lipa,22476417,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62, 8,"2020-05-22","2020-05-29",22476417,"https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62","https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62","Don't Start Now","Dua Lipa","7fJJK56U9fHixgO0HQkhtI","Future Nostalgia", 2,"https://p.scdn.co/mp3-preview/ccada72f07a920a7a2a29b0c85be4ca87c21ec78?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-03-27",0.793,0.793, -4.521,0.0830,0.012300,0.00e+00,0.0951,0.6790,FALSE,123.950,4,183290,"B","minor"
"673",10,2018-12-21,2018-12-28,It's the Most Wonderful Time of the Year,Andy Williams,21837306,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,10,"2018-12-21","2018-12-28",21837306,"https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN","https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN","It's the Most Wonderful Time of the Year","Andy Williams","4dcJHxlOJwtyypL7sx1qch","The Andy Williams Christmas Album", 4,"https://p.scdn.co/mp3-preview/b7f07feff3ed976d9e0fd53ba7e295e1782e4299?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"1963-11-24",0.240,0.598, -8.435,0.0369,0.766000,0.00e+00,0.1170,0.7760,FALSE,201.629,3,151933,"G","major"
"674", 5,2018-12-28,2019-01-04,Without Me,Halsey,22862806,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C, 5,"2018-12-28","2019-01-04",22862806,"https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C","Without Me","Halsey","0zzrCTzvL4ZmR42xF46Afm","Without Me", 1,NA,1,"2018-10-04",0.752,0.488, -7.050,0.0705,0.297000,9.11e-06,0.0936,0.5330,TRUE,136.041,4,201660,"F#","major"
"675", 3,2020-06-19,2020-06-26,Roses - Imanbek Remix,SAINt JHN,28290913,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI, 3,"2020-06-19","2020-06-26",28290913,"https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","Roses - Imanbek Remix","SAINt JHN","3GqSdhWjmMypMwPLtzoFYs","Roses (Imanbek Remix)", 1,"https://p.scdn.co/mp3-preview/97bb46bf1d8c0f4085378c93a41bd885f2fe323f?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-10-09",0.770,0.724, -5.484,0.0495,0.016700,1.07e-02,0.3530,0.8980,TRUE,121.975,4,176840,"G#","major"
