"","_id.position","_id.week_start","_id.week_end","_id.track","_id.artist","_id.reproductions","_id.track_url","position","week_start","week_end","reproductions","track_url","url","name","artist","album_id","album","number","snd_preview","disc_number","album_release_date","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","explicit","tempo","time_signature","duration_ms","key","mode"
"1676",28,2019-03-22,2019-03-29,Going Bad (feat. Drake),Meek Mill,13176484,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,28,"2019-03-22","2019-03-29",13176484,"https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc","Going Bad (feat. Drake)","Meek Mill","6UYZEYjpN1DYRW0kqFy9ZE","Championships", 9,"https://p.scdn.co/mp3-preview/29e19c68dd853994221a90103db28427f1185e33?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-11-30",0.889,0.4960, -6.365,0.0905,0.259000,0.00e+00,0.2520,0.5440,TRUE, 86.003,4,180522,"E","minor"
"1677",10,2019-04-05,2019-04-12,bury a friend,Billie Eilish,21443733,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,10,"2019-04-05","2019-04-12",21443733,"https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF","https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF","bury a friend","Billie Eilish","0S0KGZnfBGSIssfF54WSJh","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",10,NA, 1,"2019-03-29",0.905,0.3890,-14.505,0.3320,0.740000,1.62e-01,0.1060,0.1960,FALSE,120.046,4,193143,"G#","major"
"1678", 4,2019-06-28,2019-07-05,Beautiful People (feat. Khalid),Ed Sheeran,33566903,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97, 4,"2019-06-28","2019-07-05",33566903,"https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97","https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97","Beautiful People (feat. Khalid)","Ed Sheeran","3E12WU80fDMyu7GyIAx7wJ","Beautiful People (feat. Khalid)", 1,"https://p.scdn.co/mp3-preview/f94d8d0c1b37773ff493e7d83930545e3425ccd3?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-06-28",0.640,0.6480, -8.113,0.1870,0.124000,0.00e+00,0.0802,0.5480,FALSE, 92.977,4,197866,"F","minor"
"1679",43,2018-10-05,2018-10-12,God is a woman,Ariana Grande,10018966,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,43,"2018-10-05","2018-10-12",10018966,"https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","God is a woman","Ariana Grande","3tx8gQqWbGwqIGZHqDNrGe","Sweetener", 5,NA, 1,"2018-08-17",0.602,0.6580, -5.934,0.0558,0.023300,6.00e-05,0.2370,0.2680,TRUE,145.031,4,197546,"C#","major"
"1680",41,2020-05-15,2020-05-22,Physical,Dua Lipa,11448562,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,41,"2020-05-15","2020-05-22",11448562,"https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW","https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW","Physical","Dua Lipa","7fJJK56U9fHixgO0HQkhtI","Future Nostalgia", 4,"https://p.scdn.co/mp3-preview/fa1eb265d7f5a5c0e13b9038f77772ad17ad74ec?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2020-03-27",0.647,0.8440, -3.756,0.0457,0.013700,6.58e-04,0.1020,0.7460,FALSE,146.967,4,193829,"C","major"
"1681",15,2020-03-13,2020-03-20,Roses - Imanbek Remix,SAINt JHN,19252262,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,15,"2020-03-13","2020-03-20",19252262,"https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","Roses - Imanbek Remix","SAINt JHN","3GqSdhWjmMypMwPLtzoFYs","Roses (Imanbek Remix)", 1,"https://p.scdn.co/mp3-preview/97bb46bf1d8c0f4085378c93a41bd885f2fe323f?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-10-09",0.770,0.7240, -5.484,0.0495,0.016700,1.07e-02,0.3530,0.8980,TRUE,121.975,4,176840,"G#","major"
"1682", 6,2020-05-01,2020-05-08,Don't Start Now,Dua Lipa,25769315,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62, 6,"2020-05-01","2020-05-08",25769315,"https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62","https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62","Don't Start Now","Dua Lipa","7fJJK56U9fHixgO0HQkhtI","Future Nostalgia", 2,"https://p.scdn.co/mp3-preview/ccada72f07a920a7a2a29b0c85be4ca87c21ec78?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2020-03-27",0.793,0.7930, -4.521,0.0830,0.012300,0.00e+00,0.0951,0.6790,FALSE,123.950,4,183290,"B","minor"
"1683",21,2018-03-02,2018-03-09,Never Be the Same,Camila Cabello,14183815,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,21,"2018-03-02","2018-03-09",14183815,"https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","Never Be the Same","Camila Cabello","2vD3zSQr8hNlg0obNel4TE","Camila", 1,"https://p.scdn.co/mp3-preview/51da25797c110cf14b87c3b308f4a86cb3e0afd4?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-01-12",0.637,0.7130, -4.333,0.0747,0.181000,6.37e-04,0.1370,0.2430,FALSE,129.923,4,226973,"C","major"
"1684", 1,2020-01-03,2020-01-10,Dance Monkey,Tones And I,50241241,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku, 1,"2020-01-03","2020-01-10",50241241,"https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","Dance Monkey","Tones And I","31IDBea3eEs57a0joX6TjN","Dance Monkey", 1,"https://p.scdn.co/mp3-preview/7e70b1eb012b7589a6487169bcd6135889ce89aa?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-05-10",0.825,0.5930, -6.401,0.0988,0.688000,1.61e-04,0.1700,0.5400,FALSE, 98.078,4,209754,"F#","minor"
"1685",22,2020-07-10,2020-07-17,Break My Heart,Dua Lipa,16398677,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,22,"2020-07-10","2020-07-17",16398677,"https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT","https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT","Break My Heart","Dua Lipa","7fJJK56U9fHixgO0HQkhtI","Future Nostalgia", 9,"https://p.scdn.co/mp3-preview/5e535e80aa3fadc23a086fbf5468cc22ada178f3?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2020-03-27",0.730,0.7290, -3.434,0.0883,0.167000,1.39e-06,0.3490,0.4670,FALSE,113.013,4,221820,"E","minor"
"1686", 5,2020-09-04,2020-09-11,Blinding Lights,The Weeknd,26181061,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b, 5,"2020-09-04","2020-09-11",26181061,"https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b","Blinding Lights","The Weeknd","4yP0hdKOZPNshxUOjY0cZj","After Hours", 9,NA, 1,"2020-03-20",0.514,0.7300, -5.934,0.0598,0.001460,9.54e-05,0.0897,0.3340,FALSE,171.005,4,200040,"C#","major"
"1687",48,2020-05-15,2020-05-22,If the World Was Ending - feat. Julia Michaels,JP Saxe,10580861,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,48,"2020-05-15","2020-05-22",10580861,"https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ","https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ","If the World Was Ending - feat. Julia Michaels","JP Saxe","7BrlhEO8dHiNmU8A1Ep9RZ","If the World Was Ending (feat. Julia Michaels)", 1,"https://p.scdn.co/mp3-preview/018d975f965ed16e92e601c53afa1c7e7ce9ab27?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-10-17",0.464,0.4730,-10.086,0.1290,0.866000,0.00e+00,0.1090,0.6040,FALSE, 75.801,4,208687,"C#","major"
"1688",13,2018-07-27,2018-08-03,Eastside (with Halsey & Khalid),benny blanco,20234973,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,13,"2018-07-27","2018-08-03",20234973,"https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","Eastside (with Halsey & Khalid)","Halsey","7pkLXlFdpQDfmHujT2AbBK","Eastside (with Halsey & Khalid)", 1,NA, 1,"2018-07-12",0.560,0.6800, -7.648,0.3210,0.555000,0.00e+00,0.1160,0.3190,FALSE, 89.391,4,173799,"F#","minor"
"1689",21,2020-03-13,2020-03-20,Memories,Maroon 5,16123993,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,21,"2020-03-13","2020-03-20",16123993,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Memories","Maroon 5","3nR9B40hYLKLcR0Eph3Goc","Memories", 1,NA, 1,"2019-09-20",0.764,0.3200, -7.209,0.0546,0.837000,0.00e+00,0.0822,0.5750,FALSE, 91.019,4,189486,"B","major"
"1690",17,2018-07-06,2018-07-13,Ocean (feat. Khalid),Martin Garrix,18247761,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,17,"2018-07-06","2018-07-13",18247761,"https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","Ocean (feat. Khalid)","Khalid","1XQ6XbZ6ZM1V5iEtWlYDeH","Ocean (feat. Khalid)", 1,"https://p.scdn.co/mp3-preview/5ce5ed5600e96f1604aff6b05c0dc35319023a1c?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-06-15",0.506,0.6930, -7.265,0.0412,0.584000,9.58e-05,0.0891,0.2210,FALSE,139.912,4,216419,"C","minor"
"1691", 1,2018-07-20,2018-07-27,In My Feelings,Drake,65825491,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ, 1,"2018-07-20","2018-07-27",65825491,"https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","In My Feelings","Drake","1ATL5GLyefJaxhQzSPVrLX","Scorpion", 9,NA, 2,"2018-06-29",0.835,0.6260, -5.833,0.1250,0.058900,6.00e-05,0.3960,0.3500,TRUE, 91.030,4,217925,"C#","major"
"1692",26,2019-02-08,2019-02-15,Taki Taki (with Selena Gomez, Ozuna & Cardi B),DJ Snake,17260860,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,26,"2019-02-08","2019-02-15",17260860,"https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Cardi B","0ZHyvPke0EcVt6rYA8Ins3","Taki Taki (with Selena Gomez, Ozuna & Cardi B)", 1,NA, 1,"2018-09-28",0.842,0.8010, -4.167,0.2280,0.157000,4.82e-06,0.0642,0.6170,TRUE, 95.881,4,212500,"G#","minor"
"1693",17,2019-12-06,2019-12-13,Adore You,Harry Styles,19360616,https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq,17,"2019-12-06","2019-12-13",19360616,"https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq","https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq","Adore You","Harry Styles","5SL9nXZYZZl68bHwaM8uLa","Adore You", 1,"https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-12-06",0.676,0.7710, -3.675,0.0483,0.023700,7.00e-06,0.1020,0.5690,FALSE, 99.048,4,207133,"G#","major"
"1694", 3,2018-03-09,2018-03-16,All The Stars (with SZA),Kendrick Lamar,26332855,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s, 3,"2018-03-09","2018-03-16",26332855,"https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","All The Stars (with SZA)","Kendrick Lamar","3pLdWdkj83EYfDN6H2N8MR","Black Panther The Album Music From And Inspired By", 2,NA, 1,"2018-02-09",0.698,0.6330, -4.946,0.0597,0.060500,1.94e-04,0.0926,0.5520,TRUE, 96.924,4,232186,"G#","major"
"1695", 6,2020-05-08,2020-05-15,ROCKSTAR (feat. Roddy Ricch),DaBaby,29838252,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4, 6,"2020-05-08","2020-05-15",29838252,"https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4","https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4","ROCKSTAR (feat. Roddy Ricch)","DaBaby","623PL2MBg50Br5dLXC9E9e","BLAME IT ON BABY", 7,NA, 1,"2020-04-17",0.746,0.6900, -7.956,0.1640,0.247000,0.00e+00,0.1010,0.4970,TRUE, 89.977,4,181733,"B","major"
"1696", 1,2020-07-17,2020-07-24,ROCKSTAR (feat. Roddy Ricch),DaBaby,35694103,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4, 1,"2020-07-17","2020-07-24",35694103,"https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4","https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4","ROCKSTAR (feat. Roddy Ricch)","DaBaby","623PL2MBg50Br5dLXC9E9e","BLAME IT ON BABY", 7,NA, 1,"2020-04-17",0.746,0.6900, -7.956,0.1640,0.247000,0.00e+00,0.1010,0.4970,TRUE, 89.977,4,181733,"B","major"
"1697",41,2019-12-20,2019-12-27,My Oh My (feat. DaBaby),Camila Cabello,14608943,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,41,"2019-12-20","2019-12-27",14608943,"https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K","https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K","My Oh My (feat. DaBaby)","Camila Cabello","3Vsbl0diFGw8HNSjG8ue9m","Romance", 4,"https://p.scdn.co/mp3-preview/f4d0ff165605108542de7358547443d1a9f33fe3?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-12-06",0.724,0.4910, -6.024,0.0296,0.018000,1.29e-05,0.0887,0.3830,FALSE,105.046,4,170746,"G#","major"
"1698",41,2020-06-19,2020-06-26,Adore You,Harry Styles,10691443,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,41,"2020-06-19","2020-06-26",10691443,"https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7","https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7","Adore You","Harry Styles","7xV2TzoaVc0ycW7fwBwAml","Fine Line", 3,"https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-12-13",0.676,0.7710, -3.675,0.0483,0.023700,7.00e-06,0.1020,0.5690,FALSE, 99.048,4,207133,"G#","major"
"1699",15,2018-04-06,2018-04-13,Mine,Bazzi,17345222,https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3,15,"2018-04-06","2018-04-13",17345222,"https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3","https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3","Mine","Bazzi","1sCTL34R3QsRJGzBmV6oCe","COSMIC",14,"https://p.scdn.co/mp3-preview/a26c5eba2b0ed6ca2c0d177d99d27b96cf589fb2?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-04-12",0.719,0.8030, -3.834,0.0795,0.014800,4.00e-06,0.2900,0.7120,FALSE,142.966,4,133994,"E","major"
"1700",33,2020-03-20,2020-03-27,Morado,J Balvin,14763331,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,33,"2020-03-20","2020-03-27",14763331,"https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr","https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr","Morado","J Balvin","2mX8ktJoWvyidWBU9U8Jis","Colores", 5,NA, 1,"2020-03-19",0.885,0.6800, -3.837,0.0848,0.131000,1.77e-05,0.0875,0.7800,FALSE, 97.003,4,200266,"B","minor"
"1701", 9,2019-12-06,2019-12-13,Don't Start Now,Dua Lipa,22708996,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg, 9,"2019-12-06","2019-12-13",22708996,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Don't Start Now","Dua Lipa","0ix3XtPV1LwmZADsprKxcp","Don't Start Now", 1,"https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-10-31",0.794,0.7930, -4.521,0.0842,0.012500,0.00e+00,0.0952,0.6770,FALSE,123.941,4,183290,"B","minor"
"1702",10,2020-10-02,2020-10-09,Watermelon Sugar,Harry Styles,21785491,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,10,"2020-10-02","2020-10-09",21785491,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar","Harry Styles","7xV2TzoaVc0ycW7fwBwAml","Fine Line", 2,"https://p.scdn.co/mp3-preview/0c51b5f7ed852504844feebfb4f4b7f099452662?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-12-13",0.548,0.8160, -4.209,0.0465,0.122000,0.00e+00,0.3350,0.5570,FALSE, 95.390,4,174000,"C","major"
"1703", 9,2018-09-28,2018-10-05,In My Mind,Dynoro,20371326,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33, 9,"2018-09-28","2018-10-05",20371326,"https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","In My Mind","Dynoro","1c79SozES9Eb3Lzf9KVaIa","In My Mind", 1,"https://p.scdn.co/mp3-preview/93c16bb3fc2389f39db64a559ddac0d84bb15e4b?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-06-08",0.694,0.7700, -5.335,0.1490,0.176000,1.10e-05,0.1180,0.1630,FALSE,125.905,4,184560,"F#","major"
"1704", 7,2019-07-05,2019-07-12,Callaita,Bad Bunny,21917499,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI, 7,"2019-07-05","2019-07-12",21917499,"https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI","https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI","Callaita","Bad Bunny","06S3Qjh4QWLtn6c7CVhYh7","Callaita", 1,"https://p.scdn.co/mp3-preview/23c0b25cf824c1bfd7a814fe7cd1264c31a5a9dc?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-05-31",0.610,0.6240, -4.773,0.3090,0.600000,2.12e-06,0.2430,0.2440,TRUE,176.169,4,250533,"D","major"
"1705",16,2019-01-18,2019-01-25,Shallow,Lady Gaga,16829254,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,16,"2019-01-18","2019-01-25",16829254,"https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","Shallow","Lady Gaga","4sLtOBOzn4s3GDUv3c5oJD","A Star Is Born Soundtrack",12,NA, 1,"2018-10-05",0.572,0.3850, -6.362,0.0308,0.371000,0.00e+00,0.2310,0.3230,FALSE, 95.799,4,215733,"G","major"
"1706", 1,2020-09-11,2020-09-18,WAP (feat. Megan Thee Stallion),Cardi B,41933823,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih, 1,"2020-09-11","2020-09-18",41933823,"https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih","https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih","WAP (feat. Megan Thee Stallion)","Cardi B","2ogiazbrNEx0kQHGl5ZBTQ","WAP (feat. Megan Thee Stallion)", 1,"https://p.scdn.co/mp3-preview/1ca9e7769467092ff12a0aee336488ce1b53501c?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2020-08-07",0.935,0.4540, -7.509,0.3750,0.019400,0.00e+00,0.0824,0.3570,TRUE,133.073,4,187541,"C#","major"
"1707",18,2018-12-07,2018-12-14,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,14462429,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,18,"2018-12-07","2018-12-14",14462429,"https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh","Arms Around You (feat. Maluma & Swae Lee)","Lil Pump","3FtwiRgtcCLAiKHDvoj7bO","Arms Around You (feat. Maluma & Swae Lee)", 1,"https://p.scdn.co/mp3-preview/d3a5412359d900ccfbe6c52504da19ec186c7654?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-10-25",0.703,0.7230, -5.450,0.0412,0.030200,2.06e-06,0.1260,0.2880,TRUE,104.969,4,198902,"A","minor"
"1708", 3,2018-03-02,2018-03-09,All The Stars (with SZA),Kendrick Lamar,28203588,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s, 3,"2018-03-02","2018-03-09",28203588,"https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","All The Stars (with SZA)","Kendrick Lamar","3pLdWdkj83EYfDN6H2N8MR","Black Panther The Album Music From And Inspired By", 2,NA, 1,"2018-02-09",0.698,0.6330, -4.946,0.0597,0.060500,1.94e-04,0.0926,0.5520,TRUE, 96.924,4,232186,"G#","major"
"1709",49,2020-07-03,2020-07-10,Memories,Maroon 5, 9783144,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,49,"2020-07-03","2020-07-10", 9783144,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Memories","Maroon 5","3nR9B40hYLKLcR0Eph3Goc","Memories", 1,NA, 1,"2019-09-20",0.764,0.3200, -7.209,0.0546,0.837000,0.00e+00,0.0822,0.5750,FALSE, 91.019,4,189486,"B","major"
"1710",19,2020-07-10,2020-07-17,Toosie Slide,Drake,17162025,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,19,"2020-07-10","2020-07-17",17162025,"https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA","https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA","Toosie Slide","Drake","6OQ9gBfg5EXeNAEwGSs6jK","Dark Lane Demo Tapes", 5,NA, 1,"2020-05-01",0.830,0.4900, -8.820,0.2090,0.289000,3.04e-06,0.1130,0.8450,TRUE, 81.604,4,247058,"C#","minor"
"1711",32,2018-10-05,2018-10-12,Taste (feat. Offset),Tyga,12680668,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,32,"2018-10-05","2018-10-12",12680668,"https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","Taste (feat. Offset)","Offset","0yd01cU78rnlFXq6vRxPSR","Taste (feat. Offset)", 1,"https://p.scdn.co/mp3-preview/93d60b97736368a2dd3098c46b2a49c2bc762183?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-05-16",0.884,0.5590, -7.442,0.1200,0.023600,0.00e+00,0.1010,0.3420,TRUE, 97.994,4,232959,"C","major"
"1712",43,2019-11-29,2019-12-06,Callaita,Bad Bunny,10561825,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,43,"2019-11-29","2019-12-06",10561825,"https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI","https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI","Callaita","Bad Bunny","06S3Qjh4QWLtn6c7CVhYh7","Callaita", 1,"https://p.scdn.co/mp3-preview/23c0b25cf824c1bfd7a814fe7cd1264c31a5a9dc?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2019-05-31",0.610,0.6240, -4.773,0.3090,0.600000,2.12e-06,0.2430,0.2440,TRUE,176.169,4,250533,"D","major"
"1713",16,2019-09-27,2019-10-04,Saint-Tropez,Post Malone,15483341,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,16,"2019-09-27","2019-10-04",15483341,"https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq","https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq","Saint-Tropez","Post Malone","4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding", 2,NA, 1,"2019-09-06",0.617,0.6840, -3.618,0.0439,0.054500,0.00e+00,0.1040,0.2950,TRUE,132.113,4,150866,"C","major"
"1714",10,2020-11-13,2020-11-20,WAP (feat. Megan Thee Stallion),Cardi B,19108498,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,10,"2020-11-13","2020-11-20",19108498,"https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih","https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih","WAP (feat. Megan Thee Stallion)","Cardi B","2ogiazbrNEx0kQHGl5ZBTQ","WAP (feat. Megan Thee Stallion)", 1,"https://p.scdn.co/mp3-preview/1ca9e7769467092ff12a0aee336488ce1b53501c?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2020-08-07",0.935,0.4540, -7.509,0.3750,0.019400,0.00e+00,0.0824,0.3570,TRUE,133.073,4,187541,"C#","major"
"1715", 9,2018-12-14,2018-12-21,SICKO MODE,Travis Scott,19660437,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h, 9,"2018-12-14","2018-12-21",19660437,"https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","SICKO MODE","Travis Scott","41GuZcammIkupMPKH2OJ6I","ASTROWORLD", 3,"https://p.scdn.co/mp3-preview/1c3c01c64477b356e28a652b6447f4ef96689a71?cid=5793b9f79e7e44cd8333d5697cf7550a", 1,"2018-08-03",0.834,0.7300, -3.714,0.2220,0.005130,0.00e+00,0.1240,0.4460,TRUE,155.008,4,312820,"G#","major"
